Store,Dept,Date,Predicted_Weekly_Sales
16,93,2013-05-10,509.97812
16,93,2013-05-17,524.70087
16,93,2013-05-24,733.4985
16,93,2013-05-31,832.48096
16,93,2013-06-07,1057.8418
16,93,2013-06-14,1115.97
16,93,2013-06-21,830.7627
16,93,2013-06-28,557.36615
16,93,2013-07-05,1421.7786
16,93,2013-07-12,962.08844
16,93,2013-07-19,534.95306
16,93,2013-07-26,748.1991
16,94,2012-11-02,-335.4612
16,94,2012-12-21,2884.3442
16,94,2013-02-15,2188.2288
16,94,2013-05-10,579.7779
16,94,2013-05-17,935.39056
16,94,2013-05-24,1219.3549
16,94,2013-05-31,1199.7372
16,94,2013-06-28,1295.9098
16,94,2013-07-05,1496.6473
16,95,2012-11-02,28180.207
16,95,2012-11-09,29289.807
16,95,2012-11-16,28995.7
16,95,2012-11-23,29223.031
16,95,2012-11-30,28256.96
16,95,2012-12-07,29668.318
16,95,2012-12-14,29001.893
16,95,2012-12-21,30258.477
16,95,2012-12-28,25893.793
16,95,2013-01-04,30086.227
16,95,2013-01-11,29218.332
16,95,2013-01-18,29035.283
16,95,2013-01-25,28456.49
16,95,2013-02-01,29040.66
16,95,2013-02-08,29697.197
16,95,2013-02-15,29768.92
16,95,2013-02-22,28944.426
16,95,2013-03-01,28453.686
16,95,2013-03-08,29329.2
16,95,2013-03-15,29193.396
16,95,2013-03-22,28467.236
16,95,2013-03-29,27978.744
16,95,2013-04-05,29451.777
16,95,2013-04-12,29003.123
16,95,2013-04-19,29094.238
16,95,2013-04-26,28953.975
16,95,2013-05-03,25042.086
16,95,2013-05-10,25389.928
16,95,2013-05-17,26245.152
16,95,2013-05-24,27104.83
16,95,2013-05-31,26518.57
16,95,2013-06-07,28648.576
16,95,2013-06-14,29634.775
16,95,2013-06-21,28692.92
16,95,2013-06-28,29854.207
16,95,2013-07-05,31247.889
16,95,2013-07-12,29635.764
16,95,2013-07-19,29363.09
16,95,2013-07-26,29327.049
16,96,2012-11-02,1124.148
16,96,2012-11-09,1410.3092
16,96,2012-11-16,1512.2194
16,96,2012-11-23,2468.624
16,96,2012-11-30,1734.2179
16,96,2012-12-07,2030.5349
16,96,2012-12-14,2247.4844
16,96,2012-12-21,3738.4949
16,96,2012-12-28,3102.8755
16,96,2013-01-04,4313.5576
16,96,2013-01-11,3330.5974
16,96,2013-01-18,3207.024
16,96,2013-01-25,2628.231
16,96,2013-02-01,3183.9536
16,96,2013-02-08,3415.5056
16,96,2013-02-15,3493.226
16,96,2013-02-22,2668.7275
16,96,2013-03-01,3060.2651
16,96,2013-03-08,3272.1533
16,96,2013-03-15,3195.8286
16,96,2013-03-22,2682.915
16,96,2013-03-29,2885.749
16,96,2013-04-05,5282.529
16,96,2013-04-12,4917.623
16,96,2013-04-19,4869.4014
16,96,2013-04-26,4850.8276
16,96,2013-05-03,649.9043
16,96,2013-05-10,784.50055
16,96,2013-05-17,736.0913
16,96,2013-05-24,1281.7935
16,96,2013-05-31,1440.9084
16,96,2013-06-07,1503.0098
16,96,2013-06-14,1595.505
16,96,2013-06-21,1527.2767
16,96,2013-06-28,1677.0531
16,96,2013-07-05,1988.6619
16,96,2013-07-12,1535.6447
16,96,2013-07-19,1222.8273
16,96,2013-07-26,1222.8273
16,97,2012-11-02,2662.925
16,97,2012-11-09,2949.0862
16,97,2012-11-16,3050.996
16,97,2012-11-23,4007.4011
16,97,2012-11-30,3225.0667
16,97,2012-12-07,3569.3108
16,97,2012-12-14,3786.262
16,97,2012-12-21,4980.5273
16,97,2012-12-28,2940.0503
16,97,2013-01-04,5045.177
16,97,2013-01-11,4062.215
16,97,2013-01-18,3938.6416
16,97,2013-01-25,3359.8486
16,97,2013-02-01,3915.572
16,97,2013-02-08,4147.1226
16,97,2013-02-15,4167.0093
16,97,2013-02-22,3342.5115
16,97,2013-03-01,3734.049
16,97,2013-03-08,3945.937
16,97,2013-03-15,3869.614
16,97,2013-03-22,3356.6995
16,97,2013-03-29,3511.6045
16,97,2013-04-05,4836.053
16,97,2013-04-12,4471.1475
16,97,2013-04-19,4422.926
16,97,2013-04-26,4282.6606
16,97,2013-05-03,2198.401
16,97,2013-05-10,2332.997
16,97,2013-05-17,2284.5872
16,97,2013-05-24,2471.661
16,97,2013-05-31,2659.688
16,97,2013-06-07,2692.8782
16,97,2013-06-14,2672.0227
16,97,2013-06-21,2603.7947
16,97,2013-06-28,2499.0938
16,97,2013-07-05,3015.7988
16,97,2013-07-12,2879.8472
16,97,2013-07-19,2608.592
16,97,2013-07-26,2608.592
16,98,2012-11-02,165.73885
16,98,2012-11-09,337.64822
16,98,2012-11-16,561.0899
16,98,2012-11-23,1488.1936
16,98,2012-11-30,712.60516
16,98,2012-12-07,1076.4958
16,98,2012-12-14,1267.0544
16,98,2012-12-21,2316.1475
16,98,2012-12-28,503.28268
16,98,2013-01-04,1814.1611
16,98,2013-01-11,898.189
16,98,2013-01-18,819.6666
16,98,2013-01-25,238.86316
16,98,2013-02-01,812.0186
16,98,2013-02-08,1044.9314
16,98,2013-02-15,1180.789
16,98,2013-02-22,338.17828
16,98,2013-03-01,687.6595
16,98,2013-03-08,855.53796
16,98,2013-03-15,845.2446
16,98,2013-03-22,332.3312
16,98,2013-03-29,493.98245
16,98,2013-04-05,993.7859
16,98,2013-04-19,617.38855
16,98,2013-04-26,477.12344
16,98,2013-05-03,-232.67915
16,98,2013-05-10,-68.78225
16,98,2013-06-07,-35.97722
16,99,2012-12-07,709.4688
16,99,2012-12-21,2181.4993
16,99,2012-12-28,141.02266
16,99,2013-01-04,1439.3369
16,99,2013-01-11,456.37524
16,99,2013-02-01,352.43765
16,99,2013-02-15,711.7783
16,99,2013-05-10,-333.95203
17,1,2012-11-02,26989.504
17,1,2012-11-09,24293.068
17,1,2012-11-16,25140.143
17,1,2012-11-23,28015.633
17,1,2012-11-30,29129.242
17,1,2012-12-07,33678.355
17,1,2012-12-14,31801.955
17,1,2012-12-21,40576.586
17,1,2012-12-28,20598.473
17,1,2013-01-04,12466.801
17,1,2013-01-11,13707.7
17,1,2013-01-18,13750.399
17,1,2013-01-25,13531.426
17,1,2013-02-01,15544.995
17,1,2013-02-08,24008.385
17,1,2013-02-15,25135.057
17,1,2013-02-22,22017.87
17,1,2013-03-01,18740.867
17,1,2013-03-08,23990.037
17,1,2013-03-15,20402.506
17,1,2013-03-22,21331.283
17,1,2013-03-29,18834.027
17,1,2013-04-05,24018.227
17,1,2013-04-12,19802.31
17,1,2013-04-19,19497.064
17,1,2013-04-26,17331.668
17,1,2013-05-03,11358.425
17,1,2013-05-10,9583.928
17,1,2013-05-17,9381.76
17,1,2013-05-24,10205.629
17,1,2013-05-31,10084.125
17,1,2013-06-07,9790.55
17,1,2013-06-14,10263.394
17,1,2013-06-21,9575.595
17,1,2013-06-28,9686.593
17,1,2013-07-05,9601.938
17,1,2013-07-12,9448.681
17,1,2013-07-19,9400.836
17,1,2013-07-26,9328.946
17,2,2012-11-02,43779.645
17,2,2012-11-09,44154.027
17,2,2012-11-16,43179.215
17,2,2012-11-23,44799.637
17,2,2012-11-30,47995.49
17,2,2012-12-07,45114.312
17,2,2012-12-14,37676.99
17,2,2012-12-21,47844.957
17,2,2012-12-28,31851.227
17,2,2013-01-04,34808.562
17,2,2013-01-11,27537.852
17,2,2013-01-18,27929.223
17,2,2013-01-25,27826.908
17,2,2013-02-01,28340.67
17,2,2013-02-08,29594.027
17,2,2013-02-15,29568.912
17,2,2013-02-22,27797.865
17,2,2013-03-01,27734.97
17,2,2013-03-08,29823.186
17,2,2013-03-15,28121.125
17,2,2013-03-22,30450.334
17,2,2013-03-29,29957.436
17,2,2013-04-05,29080.133
17,2,2013-04-12,28001.906
17,2,2013-04-19,27696.66
17,2,2013-04-26,27845.37
17,2,2013-05-03,27662.316
17,2,2013-05-10,28659.385
17,2,2013-05-17,28383.896
17,2,2013-05-24,28201.652
17,2,2013-05-31,28266.963
17,2,2013-06-07,28729.309
17,2,2013-06-14,29718.754
17,2,2013-06-21,28415.32
17,2,2013-06-28,29201.707
17,2,2013-07-05,29716.768
17,2,2013-07-12,29267.99
17,2,2013-07-19,29220.146
17,2,2013-07-26,29148.256
17,3,2012-11-02,19114.973
17,3,2012-11-09,19187.908
17,3,2012-11-16,18589.463
17,3,2012-11-23,19611.848
17,3,2012-11-30,21308.926
17,3,2012-12-07,19646.508
17,3,2012-12-14,18104.545
17,3,2012-12-21,15545.408
17,3,2012-12-28,12337.285
17,3,2013-01-04,16742.252
17,3,2013-01-11,11036.392
17,3,2013-01-18,12297.717
17,3,2013-01-25,11219.192
17,3,2013-02-01,8875.017
17,3,2013-02-08,8956.749
17,3,2013-02-15,9430.075
17,3,2013-02-22,9249.624
17,3,2013-03-01,8619.429
17,3,2013-03-08,8825.369
17,3,2013-03-15,9143.487
17,3,2013-03-22,9878.199
17,3,2013-03-29,9400.55
17,3,2013-04-05,9518.002
17,3,2013-04-12,9024.263
17,3,2013-04-19,8719.0205
17,3,2013-04-26,8936.586
17,3,2013-05-03,7379.1987
17,3,2013-05-10,6448.0903
17,3,2013-05-17,6269.098
17,3,2013-05-24,7120.7627
17,3,2013-05-31,8129.813
17,3,2013-06-07,8234.363
17,3,2013-06-14,8823.423
17,3,2013-06-21,7766.549
17,3,2013-06-28,7527.0845
17,3,2013-07-05,8203.502
17,3,2013-07-12,9522.438
17,3,2013-07-19,11377.96
17,3,2013-07-26,14321.215
17,4,2012-11-02,25955.725
17,4,2012-11-09,25635.715
17,4,2012-11-16,25007.393
17,4,2012-11-23,24869.25
17,4,2012-11-30,24935.617
17,4,2012-12-07,24248.863
17,4,2012-12-14,19513.32
17,4,2012-12-21,17168.264
17,4,2012-12-28,16239.905
17,4,2013-01-04,18563.611
17,4,2013-01-11,14892.982
17,4,2013-01-18,14895.923
17,4,2013-01-25,14862.466
17,4,2013-02-01,15243.32
17,4,2013-02-08,15773.799
17,4,2013-02-15,15360.252
17,4,2013-02-22,14372.018
17,4,2013-03-01,14628.695
17,4,2013-03-08,16002.958
17,4,2013-03-15,14626.42
17,4,2013-03-22,15361.132
17,4,2013-03-29,14429.045
17,4,2013-04-05,15811.924
17,4,2013-04-12,14507.195
17,4,2013-04-19,14201.953
17,4,2013-04-26,14296.12
17,4,2013-05-03,13861.13
17,4,2013-05-10,13886.67
17,4,2013-05-17,13134.217
17,4,2013-05-24,14333.819
17,4,2013-05-31,15079.642
17,4,2013-06-07,15567.193
17,4,2013-06-14,15367.316
17,4,2013-06-21,14592.688
17,4,2013-06-28,14837.191
17,4,2013-07-05,15536.332
17,4,2013-07-12,15033.92
17,4,2013-07-19,14986.075
17,4,2013-07-26,14914.186
17,5,2012-11-02,26441.691
17,5,2012-11-09,30317.934
17,5,2012-11-16,29827.766
17,5,2012-11-23,108704.51
17,5,2012-11-30,52620.484
17,5,2012-12-07,44083.15
17,5,2012-12-14,51886.934
17,5,2012-12-21,65548.82
17,5,2012-12-28,31033.244
17,5,2013-01-04,17052.99
17,5,2013-01-11,15843.781
17,5,2013-01-18,16612.252
17,5,2013-01-25,16578.795
17,5,2013-02-01,16298.953
17,5,2013-02-08,17156.422
17,5,2013-02-15,16913.736
17,5,2013-02-22,16267.308
17,5,2013-03-01,16353.121
17,5,2013-03-08,17201.848
17,5,2013-03-15,16521.707
17,5,2013-03-22,17256.424
17,5,2013-03-29,14614.846
17,5,2013-04-05,17010.82
17,5,2013-04-12,14897.731
17,5,2013-04-19,14592.489
17,5,2013-04-26,14419.044
17,5,2013-05-03,11582.275
17,5,2013-05-10,10850.633
17,5,2013-05-17,9281.379
17,5,2013-05-24,11500.153
17,5,2013-05-31,10826.111
17,5,2013-06-07,11065.7
17,5,2013-06-14,11174.319
17,5,2013-06-21,10399.691
17,5,2013-06-28,9707.653
17,5,2013-07-05,10583.75
17,5,2013-07-12,10206.7
17,5,2013-07-19,10282.216
17,5,2013-07-26,10210.326
17,6,2012-11-02,6464.911
17,6,2012-11-09,6396.949
17,6,2012-11-16,5931.0713
17,6,2012-11-23,24355.562
17,6,2012-11-30,18920.656
17,6,2012-12-07,10590.71
17,6,2012-12-14,29863.508
17,6,2012-12-21,28531.703
17,6,2012-12-28,18983.84
17,6,2013-01-04,6309.784
17,6,2013-01-11,4118.3
17,6,2013-01-18,6294.8433
17,6,2013-01-25,6316.9414
17,6,2013-02-01,4631.844
17,6,2013-02-08,5155.315
17,6,2013-02-15,5679.0312
17,6,2013-02-22,5746.7124
17,6,2013-03-01,5129.763
17,6,2013-03-08,5397.6504
17,6,2013-03-15,5945.5586
17,6,2013-03-22,6735.8267
17,6,2013-03-29,4963.0747
17,6,2013-04-05,6349.284
17,6,2013-04-12,5810.3877
17,6,2013-04-19,5470.7686
17,6,2013-04-26,5964.637
17,6,2013-05-03,4440.408
17,6,2013-05-10,4333.735
17,6,2013-05-17,5054.028
17,6,2013-05-24,6255.247
17,6,2013-05-31,6172.128
17,6,2013-06-07,6364.491
17,6,2013-06-14,7188.257
17,6,2013-06-21,6015.806
17,6,2013-06-28,6249.5044
17,6,2013-07-05,6222.309
17,6,2013-07-12,5936.5713
17,6,2013-07-19,5892.0815
17,6,2013-07-26,6003.2085
17,7,2012-11-02,22170.365
17,7,2012-11-09,24270.557
17,7,2012-11-16,23125.537
17,7,2012-11-23,56340.97
17,7,2012-11-30,46144.965
17,7,2012-12-07,37031.88
17,7,2012-12-14,57580.84
17,7,2012-12-21,63938.81
17,7,2012-12-28,29978.82
17,7,2013-01-04,13200.309
17,7,2013-01-11,10907.144
17,7,2013-01-18,13223.102
17,7,2013-01-25,13245.199
17,7,2013-02-01,13370.879
17,7,2013-02-08,13199.21
17,7,2013-02-15,13923.467
17,7,2013-02-22,14087.056
17,7,2013-03-01,12675.105
17,7,2013-03-08,13441.545
17,7,2013-03-15,15607.267
17,7,2013-03-22,16737.82
17,7,2013-03-29,14390.678
17,7,2013-04-05,17797.5
17,7,2013-04-12,15946.652
17,7,2013-04-19,15238.3545
17,7,2013-04-26,15914.53
17,7,2013-05-03,14133.483
17,7,2013-05-10,14493.428
17,7,2013-05-17,13479.029
17,7,2013-05-24,16186.889
17,7,2013-05-31,15860.798
17,7,2013-06-07,18107.33
17,7,2013-06-14,17811.738
17,7,2013-06-21,17105.904
17,7,2013-06-28,17318.518
17,7,2013-07-05,17965.148
17,7,2013-07-12,15091.02
17,7,2013-07-19,14762.61
17,7,2013-07-26,14119.201
17,8,2012-11-02,24932.754
17,8,2012-11-09,25244.895
17,8,2012-11-16,24391.572
17,8,2012-11-23,28395.7
17,8,2012-11-30,28235.99
17,8,2012-12-07,26334.12
17,8,2012-12-14,34309.11
17,8,2012-12-21,33210.13
17,8,2012-12-28,25021.34
17,8,2013-01-04,19348.387
17,8,2013-01-11,17171.844
17,8,2013-01-18,18679.006
17,8,2013-01-25,18701.107
17,8,2013-02-01,19518.953
17,8,2013-02-08,19463.904
17,8,2013-02-15,19379.37
17,8,2013-02-22,19542.959
17,8,2013-03-01,18823.18
17,8,2013-03-08,19589.617
17,8,2013-03-15,19334.928
17,8,2013-03-22,20465.492
17,8,2013-03-29,19205.275
17,8,2013-04-05,21408.555
17,8,2013-04-12,19674.32
17,8,2013-04-19,19073.992
17,8,2013-04-26,19642.197
17,8,2013-05-03,17817.55
17,8,2013-05-10,18294.113
17,8,2013-05-17,17279.713
17,8,2013-05-24,19879.604
17,8,2013-05-31,20093.992
17,8,2013-06-07,21683.426
17,8,2013-06-14,21504.457
17,8,2013-06-21,20798.621
17,8,2013-06-28,21358.537
17,8,2013-07-05,21541.244
17,8,2013-07-12,19296.305
17,8,2013-07-19,19248.46
17,8,2013-07-26,18923.188
17,9,2012-11-02,25680.652
17,9,2012-11-09,26214.195
17,9,2012-11-16,24632.3
17,9,2012-11-23,27525.219
17,9,2012-11-30,26776.42
17,9,2012-12-07,26334.562
17,9,2012-12-14,33511.94
17,9,2012-12-21,34948.53
17,9,2012-12-28,25758.492
17,9,2013-01-04,14020.127
17,9,2013-01-11,11843.584
17,9,2013-01-18,14322.42
17,9,2013-01-25,14344.518
17,9,2013-02-01,14190.697
17,9,2013-02-08,14224.088
17,9,2013-02-15,15172.973
17,9,2013-02-22,15248.127
17,9,2013-03-01,13494.925
17,9,2013-03-08,14349.8
17,9,2013-03-15,17883.291
17,9,2013-03-22,19013.852
17,9,2013-03-29,19472.674
17,9,2013-04-05,20010.906
17,9,2013-04-12,18246.49
17,9,2013-04-19,17622.355
17,9,2013-04-26,18214.371
17,9,2013-05-03,17652.76
17,9,2013-05-10,18814.256
17,9,2013-05-17,17626.533
17,9,2013-05-24,20678.25
17,9,2013-05-31,20868.639
17,9,2013-06-07,24962.344
17,9,2013-06-14,23818.092
17,9,2013-06-21,22862.092
17,9,2013-06-28,23886.176
17,9,2013-07-05,24653.938
17,9,2013-07-12,22435.373
17,9,2013-07-19,21452.432
17,9,2013-07-26,21127.158
17,10,2012-11-02,18196.145
17,10,2012-11-09,18533.805
17,10,2012-11-16,17998.545
17,10,2012-11-23,19630.867
17,10,2012-11-30,19046.277
17,10,2012-12-07,18876.027
17,10,2012-12-14,20942.805
17,10,2012-12-21,22528.678
17,10,2012-12-28,16784.7
17,10,2013-01-04,13174.797
17,10,2013-01-11,10884.701
17,10,2013-01-18,12692.785
17,10,2013-01-25,12714.883
17,10,2013-02-01,13005.625
17,10,2013-02-08,12925.459
17,10,2013-02-15,13203.594
17,10,2013-02-22,12841.931
17,10,2013-03-01,12309.851
17,10,2013-03-08,13164.726
17,10,2013-03-15,13137.306
17,10,2013-03-22,13831.044
17,10,2013-03-29,12297.223
17,10,2013-04-05,14721.869
17,10,2013-04-12,13108.012
17,10,2013-04-19,12876.37
17,10,2013-04-26,13075.891
17,10,2013-05-03,14242.307
17,10,2013-05-10,14109.771
17,10,2013-05-17,14366.638
17,10,2013-05-24,17131.795
17,10,2013-05-31,16536.44
17,10,2013-06-07,18581.559
17,10,2013-06-14,18768.344
17,10,2013-06-21,17812.344
17,10,2013-06-28,18198.85
17,10,2013-07-05,18465.812
17,10,2013-07-12,16225.285
17,10,2013-07-19,16422.826
17,10,2013-07-26,16350.936
17,11,2012-11-02,16520.018
17,11,2012-11-09,16857.68
17,11,2012-11-16,16302.438
17,11,2012-11-23,18648.164
17,11,2012-11-30,17515.61
17,11,2012-12-07,18343.217
17,11,2012-12-14,18369.111
17,11,2012-12-21,19954.984
17,11,2012-12-28,15738.98
17,11,2013-01-04,12884.648
17,11,2013-01-11,10594.553
17,11,2013-01-18,12402.637
17,11,2013-01-25,12424.734
17,11,2013-02-01,12715.477
17,11,2013-02-08,12635.311
17,11,2013-02-15,12913.445
17,11,2013-02-22,12580.475
17,11,2013-03-01,12019.702
17,11,2013-03-08,12903.27
17,11,2013-03-15,12875.85
17,11,2013-03-22,13569.588
17,11,2013-03-29,11487.8
17,11,2013-04-05,13988.553
17,11,2013-04-12,12846.556
17,11,2013-04-19,12614.914
17,11,2013-04-26,12814.435
17,11,2013-05-03,11420.939
17,11,2013-05-10,11649.721
17,11,2013-05-17,11657.06
17,11,2013-05-24,14310.435
17,11,2013-05-31,13707.656
17,11,2013-06-07,16009.717
17,11,2013-06-14,15946.975
17,11,2013-06-21,14990.979
17,11,2013-06-28,15377.485
17,11,2013-07-05,15893.971
17,11,2013-07-12,13719.886
17,11,2013-07-19,13667.901
17,11,2013-07-26,13596.012
17,12,2012-11-02,9989.585
17,12,2012-11-09,10327.249
17,12,2012-11-16,9772.005
17,12,2012-11-23,12175.274
17,12,2012-11-30,10925.061
17,12,2012-12-07,11286.54
17,12,2012-12-14,9948.678
17,12,2012-12-21,10517.225
17,12,2012-12-28,9555.465
17,12,2013-01-04,6734.1416
17,12,2013-01-11,4444.045
17,12,2013-01-18,6252.1313
17,12,2013-01-25,6274.2295
17,12,2013-02-01,6195.526
17,12,2013-02-08,6053.3057
17,12,2013-02-15,6331.4414
17,12,2013-02-22,5802.843
17,12,2013-03-01,5304.1235
17,12,2013-03-08,6125.6377
17,12,2013-03-15,6098.216
17,12,2013-03-22,6791.955
17,12,2013-03-29,4762.941
17,12,2013-04-05,7210.9214
17,12,2013-04-12,6068.922
17,12,2013-04-19,5837.2793
17,12,2013-04-26,6036.8003
17,12,2013-05-03,4262.5244
17,12,2013-05-10,4491.304
17,12,2013-05-17,4271.733
17,12,2013-05-24,5045.4634
17,12,2013-05-31,5194.387
17,12,2013-06-07,6517.8364
17,12,2013-06-14,6455.093
17,12,2013-06-21,5499.096
17,12,2013-06-28,5938.378
17,12,2013-07-05,6402.0903
17,12,2013-07-12,5806.992
17,12,2013-07-19,5755.0073
17,12,2013-07-26,5683.1177
17,13,2012-11-02,25877.238
17,13,2012-11-09,25782.27
17,13,2012-11-16,25594.02
17,13,2012-11-23,27093.93
17,13,2012-11-30,26116.676
17,13,2012-12-07,26215.824
17,13,2012-12-14,25515.94
17,13,2012-12-21,24184.006
17,13,2012-12-28,22851.262
17,13,2013-01-04,23252.748
17,13,2013-01-11,18632.625
17,13,2013-01-18,22504.258
17,13,2013-01-25,22526.36
17,13,2013-02-01,21306.564
17,13,2013-02-08,21183.008
17,13,2013-02-15,21013.14
17,13,2013-02-22,20702.152
17,13,2013-03-01,20573.938
17,13,2013-03-08,21430.77
17,13,2013-03-15,20997.523
17,13,2013-03-22,21691.268
17,13,2013-03-29,21197.205
17,13,2013-04-05,21888.396
17,13,2013-04-12,20968.234
17,13,2013-04-19,20736.588
17,13,2013-04-26,20936.113
17,13,2013-05-03,19717.662
17,13,2013-05-10,20537.174
17,13,2013-05-17,20717.316
17,13,2013-05-24,21755.756
17,13,2013-05-31,21942.855
17,13,2013-06-07,22787.047
17,13,2013-06-14,23166.197
17,13,2013-06-21,22210.197
17,13,2013-06-28,22501.355
17,13,2013-07-05,22671.3
17,13,2013-07-12,22074.836
17,13,2013-07-19,22022.852
17,13,2013-07-26,21950.96
17,14,2012-11-02,14867.289
17,14,2012-11-09,14772.324
17,14,2012-11-16,15412.525
17,14,2012-11-23,23498.756
17,14,2012-11-30,21917.44
17,14,2012-12-07,20191.12
17,14,2012-12-14,21878.088
17,14,2012-12-21,28996.86
17,14,2012-12-28,17477.736
17,14,2013-01-04,14720.285
17,14,2013-01-11,10100.163
17,14,2013-01-18,14577.175
17,14,2013-01-25,14599.272
17,14,2013-02-01,13167.022
17,14,2013-02-08,12330.15
17,14,2013-02-15,12765.66
17,14,2013-02-22,12454.669
17,14,2013-03-01,11804.158
17,14,2013-03-08,12577.91
17,14,2013-03-15,12649.728
17,14,2013-03-22,13343.467
17,14,2013-03-29,12416.525
17,14,2013-04-05,13374.276
17,14,2013-04-12,12653.152
17,14,2013-04-19,12421.51
17,14,2013-04-26,12621.03
17,14,2013-05-03,11336.605
17,14,2013-05-10,11666.401
17,14,2013-05-17,11344.192
17,14,2013-05-24,12212.201
17,14,2013-05-31,12825.703
17,14,2013-06-07,12976.965
17,14,2013-06-14,12853.764
17,14,2013-06-21,11897.768
17,14,2013-06-28,12615.329
17,14,2013-07-05,12848.895
17,14,2013-07-12,11732.219
17,14,2013-07-19,11680.234
17,14,2013-07-26,11608.345
17,16,2012-11-02,8400.3955
17,16,2012-11-09,10131.223
17,16,2012-11-16,6964.2705
17,16,2012-11-23,12324.963
17,16,2012-11-30,11120.675
17,16,2012-12-07,10470.778
17,16,2012-12-14,13475.144
17,16,2012-12-21,13441.101
17,16,2012-12-28,10707.89
17,16,2013-01-04,10436.673
17,16,2013-01-11,8184.1777
17,16,2013-01-18,8601.054
17,16,2013-01-25,8250.752
17,16,2013-02-01,10290.67
17,16,2013-02-08,8985.089
17,16,2013-02-15,9027.482
17,16,2013-02-22,9585.812
17,16,2013-03-01,9472.245
17,16,2013-03-08,10096.592
17,16,2013-03-15,11315.357
17,16,2013-03-22,11654.086
17,16,2013-03-29,12817.268
17,16,2013-04-05,17506.326
17,16,2013-04-12,15147.4
17,16,2013-04-19,14302.672
17,16,2013-04-26,15692.037
17,16,2013-05-03,15165.713
17,16,2013-05-10,15760.855
17,16,2013-05-17,14496.822
17,16,2013-05-24,23787.607
17,16,2013-05-31,19994.256
17,16,2013-06-07,23881.734
17,16,2013-06-14,23251.129
17,16,2013-06-21,21942.393
17,16,2013-06-28,22529.37
17,16,2013-07-05,23753.662
17,16,2013-07-12,14652.162
17,16,2013-07-19,14600.178
17,16,2013-07-26,14528.288
17,17,2012-11-02,12691.383
17,17,2012-11-09,12839.923
17,17,2012-11-16,13024.645
17,17,2012-11-23,17441.516
17,17,2012-11-30,16316.293
17,17,2012-12-07,15904.82
17,17,2012-12-14,18454.318
17,17,2012-12-21,19535.62
17,17,2012-12-28,14235.158
17,17,2013-01-04,12064.228
17,17,2013-01-11,9811.731
17,17,2013-01-18,11183.857
17,17,2013-01-25,11434.903
17,17,2013-02-01,12743.716
17,17,2013-02-08,12338.846
17,17,2013-02-15,12933.234
17,17,2013-02-22,12117.654
17,17,2013-03-01,11693.389
17,17,2013-03-08,12059.326
17,17,2013-03-15,12413.029
17,17,2013-03-22,12530.09
17,17,2013-03-29,11825.558
17,17,2013-04-05,12244.705
17,17,2013-04-12,12125.001
17,17,2013-04-19,12079.688
17,17,2013-04-26,12321.828
17,17,2013-05-03,9383.564
17,17,2013-05-10,9410.465
17,17,2013-05-17,9026.03
17,17,2013-05-24,9057.999
17,17,2013-05-31,8913.659
17,17,2013-06-07,9380.216
17,17,2013-06-14,9344.552
17,17,2013-06-21,9137.125
17,17,2013-06-28,8750.547
17,17,2013-07-05,9252.1455
17,17,2013-07-12,8953.277
17,17,2013-07-19,8901.294
17,17,2013-07-26,8829.403
17,18,2012-11-02,16968.54
17,18,2012-11-09,11017.624
17,18,2012-11-16,10829.191
17,18,2012-11-23,22811.455
17,18,2012-11-30,21478.396
17,18,2012-12-07,30147.09
17,18,2012-12-14,25484.195
17,18,2012-12-21,24570.035
17,18,2012-12-28,17925.814
17,18,2013-01-04,4996.6543
17,18,2013-01-11,2744.155
17,18,2013-01-18,3812.4038
17,18,2013-01-25,3667.7117
17,18,2013-02-01,4554.769
17,18,2013-02-08,4427.215
17,18,2013-02-15,4717.723
17,18,2013-02-22,3444.2534
17,18,2013-03-01,3366.6482
17,18,2013-03-08,4009.9043
17,18,2013-03-15,3739.6265
17,18,2013-03-22,4946.7036
17,18,2013-03-29,3139.461
17,18,2013-04-05,4517.2856
17,18,2013-04-12,3641.275
17,18,2013-04-19,3595.9612
17,18,2013-05-03,3371.3298
17,18,2013-05-10,3727.716
17,18,2013-05-31,3205.7974
17,18,2013-06-07,2789.4382
17,18,2013-06-14,5408.833
17,18,2013-06-21,2866.914
17,18,2013-06-28,2673.703
17,18,2013-07-19,3514.0745
17,19,2012-11-02,4111.7334
17,19,2012-11-09,4443.207
17,19,2012-11-16,4048.3176
17,19,2012-11-23,6589.7344
17,19,2012-11-30,5256.68
17,19,2012-12-07,5073.209
17,19,2012-12-14,5660.947
17,19,2012-12-21,6607.023
17,19,2012-12-28,3420.8145
17,19,2013-01-04,3834.9429
17,19,2013-01-11,1582.4436
17,19,2013-01-18,2650.6924
17,19,2013-01-25,2686.027
17,19,2013-02-01,2656.782
17,19,2013-02-08,2350.701
17,19,2013-02-15,2441.3716
17,19,2013-02-22,1261.7156
17,19,2013-03-01,1184.1091
17,19,2013-03-08,1827.3634
17,19,2013-03-15,1209.5378
17,19,2013-03-22,997.28296
17,19,2013-03-29,691.0032
17,19,2013-04-05,1394.742
17,19,2013-04-12,812.20776
17,19,2013-04-19,766.8938
17,19,2013-04-26,793.3225
17,19,2013-05-03,2481.6118
17,19,2013-05-10,2977.6636
17,19,2013-05-17,2892.756
17,19,2013-05-24,2533.1272
17,19,2013-05-31,2951.1362
17,19,2013-06-07,2534.7769
17,19,2013-06-14,2300.6873
